"wdpa_id","screenname","status","stage","name_en","threat_category","threat_sub_category","rating","inside_site","outside_site","assessment_version_id","assessment_cycle"
"555512001","mizuki","Completed","Assessment","Papahanaumokuakea","Human Intrusions and Disturbance","Other Activities","Low Threat","1","0","7266","2017"
"555512001","mizuki","Completed","Assessment","Papahanaumokuakea","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","7266","2017"
"555512001","mizuki","Completed","Assessment","Papahanaumokuakea","Residential and Commercial Development","Housing/ Urban Areas","High Threat","1","0","7266","2017"
"555512001","mizuki","Completed","Assessment","Papahanaumokuakea","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","0","7266","2017"
"902489","elena","In Progress","Assessment","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Energy Production and Mining","Mining/ Quarrying","Low Threat","1","1","7493","2017"
"902489","elena","In Progress","Assessment","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Social/ Cultural Changes","Changes in traditional ways of life and knowledge systems","Very Low Threat","1","1","7493","2017"
"902489","elena","In Progress","Assessment","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","Very Low Threat","0","1","7493","2017"
"902489","elena","In Progress","Assessment","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","7493","2017"
"902489","elena","In Progress","Assessment","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Pollution","Water Pollution","Low Threat","1","1","7493","2017"
"902489","elena","In Progress","Assessment","West Norwegian Fjords – Geirangerfjord and Nærøyfjord","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","Very Low Threat","1","1","7493","2017"
"2580","remco","Completed","Assessment","Niokolo-Koba National Park","Agriculture and Aquaculture","Crops","Low Threat","1","1","7491","2017"
"2580","remco","Completed","Assessment","Niokolo-Koba National Park","Agriculture and Aquaculture","Livestock Farming / Grazing","High Threat","1","1","7491","2017"
"2580","remco","Completed","Assessment","Niokolo-Koba National Park","Biological Resource Use","Logging/ Wood Harvesting","High Threat","1","1","7491","2017"
"2580","remco","Completed","Assessment","Niokolo-Koba National Park","Biological Resource Use","Hunting (commercial/subsistence)","Very High Threat","1","1","7491","2017"
"2580","remco","Completed","Assessment","Niokolo-Koba National Park","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","Very High Threat","1","1","7491","2017"
"220296","elena","In Progress","Assessment","Central Amazon Conservation Complex","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Low Threat","1","1","7497","2017"
"220296","elena","In Progress","Assessment","Central Amazon Conservation Complex","Biological Resource Use","Other Biological Resource Use","Low Threat","1","1","7497","2017"
"220296","elena","In Progress","Assessment","Central Amazon Conservation Complex","Biological Resource Use","Logging/ Wood Harvesting","Low Threat","1","1","7497","2017"
"220296","elena","In Progress","Assessment","Central Amazon Conservation Complex","Biological Resource Use","Poaching","Low Threat","1","1","7497","2017"
"555622041","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Climate Change and Severe Weather","Temperature extremes","Low Threat","1","0","6951","2017"
"555622041","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Climate Change and Severe Weather","Ocean acidification","Low Threat","1","0","6951","2017"
"555622041","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Climate Change and Severe Weather","Storms/Flooding","Low Threat","1","0","6951","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Climate Change and Severe Weather","Ocean acidification","High Threat","1","1","7351","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Climate Change and Severe Weather","Temperature extremes","High Threat","1","1","7351","2017"
"2573","elena","In Progress","Assessment","Willandra Lakes Region","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","0","7499","2017"
"2573","elena","In Progress","Assessment","Willandra Lakes Region","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","0","7499","2017"
"2573","elena","In Progress","Assessment","Willandra Lakes Region","Agriculture and Aquaculture","Livestock Farming / Grazing","Low Threat","1","0","7499","2017"
"2573","elena","In Progress","Assessment","Willandra Lakes Region","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","Very Low Threat","1","0","7499","2017"
"2573","elena","In Progress","Assessment","Willandra Lakes Region","Geological Events","Erosion and Siltation/ Deposition","Low Threat","1","0","7499","2017"
"12202","elena","In Progress","Assessment","Gondwana Rainforests of Australia","Residential and Commercial Development","Housing/ Urban Areas","High Threat","0","1","7501","2017"
"12202","elena","In Progress","Assessment","Gondwana Rainforests of Australia","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","7501","2017"
"12202","elena","In Progress","Assessment","Gondwana Rainforests of Australia","Natural System Modifications","Fire/ Fire Suppression","Low Threat","1","1","7501","2017"
"12202","elena","In Progress","Assessment","Gondwana Rainforests of Australia","Other","Other","High Threat","1","1","7501","2017"
"12202","elena","In Progress","Assessment","Gondwana Rainforests of Australia","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","1","7501","2017"
"12202","elena","In Progress","Assessment","Gondwana Rainforests of Australia","Climate Change and Severe Weather","Storms/Flooding","High Threat","1","1","7501","2017"
"555512003","elena","Completed","Assessment","Putorana Plateau","Pollution","Air Pollution","Very Low Threat","1","1","7503","2017"
"555512003","elena","Completed","Assessment","Putorana Plateau","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","0","1","7503","2017"
"555512003","elena","Completed","Assessment","Putorana Plateau","Geological Events","Avalanches/ Landslides","Very Low Threat","1","0","7503","2017"
"555512003","elena","Completed","Assessment","Putorana Plateau","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Very Low Threat","0","1","7503","2017"
"68916","remco","Completed","Assessment","Yakushima","Pollution","Air Pollution","High Threat","1","0","7424","2017"
"61610","tilman","Completed","Assessment","Los Katios National Park","Agriculture and Aquaculture","Livestock Farming / Grazing","Low Threat","1","1","7312","2017"
"61610","tilman","Completed","Assessment","Los Katios National Park","Agriculture and Aquaculture","Crops","Low Threat","1","1","7312","2017"
"902373","elena","Completed","Assessment","Ilulissat Icefjord","Climate Change and Severe Weather","Temperature extremes","High Threat","1","1","7437","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","High Threat","1","1","7359","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","High Threat","1","1","7359","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Residential and Commercial Development","Tourism/ Recreation Areas","Low Threat","1","1","7359","2017"
"555542337","remco","Completed","Review","Wadi Rum Protected Area","Biological Resource Use","Poaching","High Threat","1","1","7507","2017"
"168241","tilman","Completed","Assessment","Golden Mountains of Altai","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","7274","2017"
"68916","remco","Completed","Assessment","Yakushima","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","High Threat","1","1","7424","2017"
"902487","remco","Completed","Review","Wadi Al-Hitan (Whale Valley)","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","0","7506","2017"
"198299","naomi","Completed","Assessment","Puerto-Princesa Subterranean River National Park","Agriculture and Aquaculture","Livestock Farming / Grazing","Low Threat","1","1","7110","2017"
"198299","naomi","Completed","Assessment","Puerto-Princesa Subterranean River National Park","Agriculture and Aquaculture","Crops","Low Threat","1","1","7110","2017"
"198299","naomi","Completed","Assessment","Puerto-Princesa Subterranean River National Park","Agriculture and Aquaculture","Forestry/ Wood production","Low Threat","1","1","7110","2017"
"145582","elenaperez","Completed","Assessment","Cocos Island National Park","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Very High Threat","1","1","7504","2017"
"145582","elenaperez","Completed","Assessment","Cocos Island National Park","Geological Events","Erosion and Siltation/ Deposition","Low Threat","1","1","7504","2017"
"145582","elenaperez","Completed","Assessment","Cocos Island National Park","Other","Other","High Threat","1","1","7504","2017"
"555542337","remco","Completed","Review","Wadi Rum Protected Area","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","0","7507","2017"
"4999","remco","Completed","Review","Tassili n'Ajjer National Park","Biological Resource Use","Other Biological Resource Use","High Threat","1","1","7505","2017"
"4999","remco","Completed","Review","Tassili n'Ajjer National Park","Biological Resource Use","Hunting (commercial/subsistence)","High Threat","1","1","7505","2017"
"4999","remco","Completed","Review","Tassili n'Ajjer National Park","Climate Change and Severe Weather","Desertification","Data Deficient","1","1","7505","2017"
"4999","remco","Completed","Review","Tassili n'Ajjer National Park","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","Low Threat","1","1","7505","2017"
"902487","remco","Completed","Review","Wadi Al-Hitan (Whale Valley)","Geological Events","Erosion and Siltation/ Deposition","Very Low Threat","1","0","7506","2017"
"145582","elenaperez","Completed","Assessment","Cocos Island National Park","Climate Change and Severe Weather","Temperature extremes","Low Threat","1","1","7504","2017"
"555542337","remco","Completed","Review","Wadi Rum Protected Area","Pollution","Solid Waste","High Threat","1","1","7507","2017"
"555542337","remco","Completed","Review","Wadi Rum Protected Area","Pollution","Household Sewage/ Urban Waste Water","High Threat","1","1","7507","2017"
"555542337","remco","Completed","Review","Wadi Rum Protected Area","Natural System Modifications","Dams/ Water Management or Use","Low Threat","0","1","7507","2017"
"555622043","remco","Completed","Review","Khangchendzonga National Park","Residential and Commercial Development","Tourism/ Recreation Areas","Low Threat","0","1","7508","2017"
"555547992","elena","In Progress","Assessment","Rock Islands Southern Lagoon","Biological Resource Use","Fishing / Harvesting Aquatic Resources","Low Threat","1","1","7510","2017"
"555547992","elena","In Progress","Assessment","Rock Islands Southern Lagoon","Climate Change and Severe Weather","Temperature extremes","Low Threat","1","1","7510","2017"
"555542337","remco","Completed","Review","Wadi Rum Protected Area","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","High Threat","1","1","7507","2017"
"555542337","remco","Completed","Review","Wadi Rum Protected Area","Agriculture and Aquaculture","Livestock Farming / Grazing","Low Threat","1","1","7507","2017"
