"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","trend","state_","is_biodiv_whval","assessment_cycle"
"902902","7441","elena","In Progress","Assessment","Sichuan Giant Panda Sanctuaries – Wolong, Mount Siguniang & Jiajin Mountains","Diversity of habitats","10","Stable","Good","0","2017"
"902902","7441","elena","In Progress","Assessment","Sichuan Giant Panda Sanctuaries – Wolong, Mount Siguniang & Jiajin Mountains","Rare and threatened mammals","10","Deteriorating","High Concern","0","2017"
"902902","7441","elena","In Progress","Assessment","Sichuan Giant Panda Sanctuaries – Wolong, Mount Siguniang & Jiajin Mountains","Rare and endemic birds","10","Stable","Good","0","2017"
"902902","7441","elena","In Progress","Assessment","Sichuan Giant Panda Sanctuaries – Wolong, Mount Siguniang & Jiajin Mountains","Rich montane flora, with many endemic species","10","Stable","Good","0","2017"
"902902","7441","elena","In Progress","Assessment","Sichuan Giant Panda Sanctuaries – Wolong, Mount Siguniang & Jiajin Mountains","High proportion of global population of iconic giant panda","10","Improving","Low Concern","0","2017"
"902902","7441","elena","In Progress","Assessment","Sichuan Giant Panda Sanctuaries – Wolong, Mount Siguniang & Jiajin Mountains","Diverse endemic richness of other groups","10","Data Deficient","Data Deficient","0","2017"
"67733","7443","remco","Completed","Assessment","Huanglong Scenic and Historic Interest Area","Outstanding mountainous scenery combined with spectacular karst formations","7","Stable","Low Concern","0","2017"
"10903","7453","elena","In Progress","Assessment","Talamanca Range-La Amistad Reserves / La Amistad National Park","Ecological and evolutionary processes","9","Deteriorating","High Concern","0","2017"
"10903","7453","elena","In Progress","Assessment","Talamanca Range-La Amistad Reserves / La Amistad National Park","Remarkable vestiges of the Quaternary glacial activity","8","Stable","Good","0","2017"
"10906","7433","elenaperez","Completed","Assessment","Salonga National Park","An example of biological evolution and the adaptation of life forms in a complex equatorial rainforest environment","9","Deteriorating","Critical","0","2017"
"26651","7435","elenaperez","Completed","Assessment","Rio Abiseo National Park","Notoria diversidad de especies endémicas y de especies raras o amenazadas","10","Data Deficient","Low Concern","0","2017"
"902899","7447","elena","Completed","Assessment","Malpelo Fauna and Flora Sanctuary","Undisturbed marine wilderness","7","Stable","Low Concern","0","2017"
"902367","7449","elena","In Progress","Assessment","Pitons Management Area","Volcanic features","8","Stable","Good","0","2017"
"902367","7449","elena","In Progress","Assessment","Pitons Management Area","Superlative natural beauty","7","Deteriorating","Critical","0","2017"
"902373","7437","elena","Completed","Assessment","Ilulissat Icefjord","Natural spectacle","7","Deteriorating","Low Concern","0","2017"
"902373","7437","elena","Completed","Assessment","Ilulissat Icefjord","The only remnant in the Northern Hemisphere of the continental ice sheets from the Quaternary Period","8","Stable","Good","0","2017"
"26651","7435","elenaperez","Completed","Assessment","Rio Abiseo National Park","Excelente ejemplo de un proceso ecológico continuo en los Andes Tropicales y de evolución biológica intocada","9","Data Deficient","Low Concern","0","2017"
"26651","7435","elenaperez","Completed","Assessment","Rio Abiseo National Park","Belleza natural extraordinaria","7","Data Deficient","Low Concern","0","2017"
"555622042","7377","bruce","Completed","Assessment","Hubei Shennongjia","Biodiversity, Ecosystems and Habitats","10","Stable","High Concern","0","2017"
"555622042","7377","bruce","Completed","Assessment","Hubei Shennongjia","Biodiversity, Ecosystems and Habitats","9","Stable","High Concern","0","2017"
"10747","7179","elenaperez","Completed","Assessment","Huascarán National Park","Uno de los paisajes glaciares más pintorescos de las regiones montañosas","7","Deteriorating","High Concern","0","2017"
"10903","7453","elena","In Progress","Assessment","Talamanca Range-La Amistad Reserves / La Amistad National Park","Exuberant biological diversity","10","Deteriorating","High Concern","0","2017"
"220296","7497","elenaperez","Completed","Assessment","Central Amazon Conservation Complex","Ongoing ecological processes in the development of terrestrial and freshwater ecosystems","9","Stable","Low Concern","0","2017"
"10903","7453","elena","In Progress","Assessment","Talamanca Range-La Amistad Reserves / La Amistad National Park","Exceptionally beautiful landscapes","7","Deteriorating","Low Concern","0","2017"
"555547990","7141","elenaperez","Completed","Assessment","Western Ghats","Exceptionally high levels of plant and animal diversity and endemism","10","Data Deficient","Good","0","2017"
"555547990","7141","elenaperez","Completed","Assessment","Western Ghats","Critical habitat for several globally threatened flagship species","10","Data Deficient","Good","0","2017"
"2015","7170","elenaperez","Completed","Assessment","Natural and Cultural Heritage of the Ohrid region","A unique lake of tectonic origin supporting high diversity of endemic and relict freshwater species","7","Deteriorating","High Concern","0","2017"
"2015","7170","elenaperez","Completed","Assessment","Natural and Cultural Heritage of the Ohrid region","Important wintering site of Palaearctic waterbirds","7","Deteriorating","High Concern","0","2017"
"900629","7211","elenaperez","Completed","Assessment","Central Sikhote-Alin","Endangered and endemic animal species","10","Improving","High Concern","0","2017"
"900629","7211","elenaperez","Completed","Assessment","Central Sikhote-Alin","Diversity of animal species at the margins of their distribution ranges and their unusual assemblages","10","Stable","High Concern","0","2017"
"61612","7292","elenaperez","Completed","Assessment","Canaima National Park","Diversidad biológica y especies amenazadas","10","Deteriorating","High Concern","0","2017"
"478642","7460","elena","Completed","Assessment","High Coast / Kvarken Archipelago","Interactions of ongoing geological processes with the biotic and abiotic environment","8","Stable","Low Concern","0","2017"
"478642","7460","elena","Completed","Assessment","High Coast / Kvarken Archipelago","Glacial landforms","8","Stable","Good","0","2017"
"478642","7460","elena","Completed","Assessment","High Coast / Kvarken Archipelago","Isostatic uplift","8","Stable","Good","0","2017"
"26649","7462","elenaperez","Completed","Assessment","Tongariro National Park","The most frequently active composite volcano complex in the world","8","Stable","Good","0","2017"
"220298","7464","elena","In Progress","Assessment","Central Suriname Nature Reserve","High diversity of plant life, including endemic and threatened species","10","Stable","Good","0","2017"
"220298","7464","elena","In Progress","Assessment","Central Suriname Nature Reserve","Ecological processes and variety of ecosystems","9","Stable","Good","0","2017"
"17758","7456","elena","Completed","Assessment","Dja Faunal Reserve","Large éventail d’espèce de primates","10","Deteriorating","High Concern","0","2017"
"17758","7456","elena","Completed","Assessment","Dja Faunal Reserve","Forêt pluviale primaire avec des écosystèmes riches et variés","9","Deteriorating","High Concern","0","2017"
"555622040","6975","elenaperez","Completed","Assessment","Western Tien-Shan","A globally important centre of origin of cultivated plants and home to a number of wild species related to domesticated fruit","10","Data Deficient","Data Deficient","0","2017"
"17758","7456","elena","Completed","Assessment","Dja Faunal Reserve","Habitat pour de nombreuses espèces remarquables dont beaucoup sont menacées dans le monde","10","Deteriorating","High Concern","0","2017"
"902335","7469","remco","Completed","Assessment","Tropical Rainforest Heritage of Sumatra","Important and significant natural habitats for in-situ conservation of biological diversity of plant and animal species","10","Deteriorating","High Concern","0","2017"
"902335","7469","remco","Completed","Assessment","Tropical Rainforest Heritage of Sumatra","Exceptional scenic landscapes at all scales","7","Deteriorating","High Concern","0","2017"
"555547989","7471","elena","Completed","Assessment","Chengjiang Fossil Site","An exceptional fossil record of the rapid diversification of life on Earth during the early Cambrian period, some 520 million years ago","8","Stable","Good","0","2017"
"900879","7242","elenaperez","Completed","Assessment","Monte San Giorgio","Exceptional record of marine life from the Triassic Period and important remains of life on land","8","Stable","Good","0","2017"
"198303","7473","elenaperez","Completed","Assessment","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial fauna","10","Deteriorating","High Concern","0","2017"
"198303","7473","elenaperez","Completed","Assessment","Ibiza: Biodiversity and Culture","Diversity of coastal and terrestrial flora","10","Data Deficient","Data Deficient","0","2017"
"198303","7473","elenaperez","Completed","Assessment","Ibiza: Biodiversity and Culture","Marine biodiversity","10","Deteriorating","High Concern","0","2017"
"198303","7473","elenaperez","Completed","Assessment","Ibiza: Biodiversity and Culture","Coastal (including lagoon) and small island ecosystems","9","Data Deficient","High Concern","0","2017"
"198303","7473","elenaperez","Completed","Assessment","Ibiza: Biodiversity and Culture","Marine ecosystems sustained by Posidonia oceanica","10","Deteriorating","High Concern","0","2017"
"555622040","6975","elenaperez","Completed","Assessment","Western Tien-Shan","Exceptionally rich biodiversity of global significance amongst diverse landscapes within one of the largest mountain ranges in the world","10","Data Deficient","Data Deficient","0","2017"
"555622040","6975","elenaperez","Completed","Assessment","Western Tien-Shan","Important habitat for globally threatened faunal species characteristic of the western Tianshan Mountains","10","Data Deficient","Data Deficient","0","2017"
"5004","7479","mizuki","Completed","Review","Aldabra Atoll","Seagrass and macroalgal communities","10","Stable","Good","0","2017"
"5004","7479","mizuki","Completed","Review","Aldabra Atoll","Seagrass and macroalgal communities","9","Stable","Good","0","2017"
