"wdpa_id","screenname","status","stage","name_en","topic","pm_rating","assessment_cycle"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Highly Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Management effectiveness","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Implementation of Committee decisions and recommendations","Data Deficient","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Legal framework","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Sustainable finance","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Staff training and development","Highly Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Sustainable use","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Education and interpretation programs","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Tourism and visitation management","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Monitoring","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Research","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Enforcement","Highly Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Highly Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Integration into regional and national planning systems (including sea/landscape connectivity)","Highly Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Implementation of Committee decisions and recommendations","Highly Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Boundaries","Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Management effectiveness","Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Sustainable finance","Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Staff training and development","Some Concern","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Sustainable use","Highly Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Education and interpretation programs","Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Tourism and visitation management","Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Monitoring","Some Concern","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Research","Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Enforcement","Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Legal framework","Highly Effective","2017"
"145576","elenaperez","Completed","Assessment","Heard and McDonald Islands","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Legal framework","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Management effectiveness","Some Concern","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Implementation of Committee decisions and recommendations","Some Concern","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Boundaries","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Staff training and development","Data Deficient","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Sustainable use","Data Deficient","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Education and interpretation programs","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Sustainable finance","Some Concern","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Tourism and visitation management","Data Deficient","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Monitoring","Some Concern","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Enforcement","Effective","2017"
"61608","mizuki","Completed","Review","Rwenzori Mountains National Park","Research","Some Concern","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Sustainable use","Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Education and interpretation programs","Highly Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Tourism and visitation management","Highly Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Monitoring","Highly Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Research","Highly Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Enforcement",,"2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Legal framework","Highly Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Integration into regional and national planning systems (including sea/landscape connectivity)","Highly Effective","2017"
"555542338","elena","In Progress","Assessment","Ningaloo Coast","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
